Product ID,Order ID,Product Name,Customer ID,Customer Name,Quantity,Order Date,Unit Price,Total Price,Category
9175,10230,Tablet,1140,Leslie Garcia,5,2023-10-20,841.86,4209.3,Electronics
5486,10662,Football,1137,Samuel Acevedo,4,2021-02-16,473.25,1893.0,Sports
1476,10046,Moisturizer,1194,Christopher Morris,5,2024-06-18,52.47,262.35,Beauty
7084,10930,Headphones,1184,Charles Jones,2,2024-02-08,794.62,1589.24,Electronics
8215,10698,Shampoo,1195,Travis Sanchez,5,2024-02-28,35.05,175.25,Beauty
4594,10170,Air Conditioner,1085,Christina Franklin,5,2025-09-12,1193.23,5966.15,Home Appliances
1433,10539,Running Shoes,1085,Donald Austin,1,2022-12-07,392.75,392.75,Sports
3151,10264,Headphones,1119,Brenda Moss,5,2023-04-23,1297.6,6488.0,Electronics
2557,10932,Air Conditioner,1193,Michael Kennedy,1,2021-01-02,1070.95,1070.95,Home Appliances
8101,10277,Foundation,1164,Michelle Payne,3,2021-04-29,34.75,104.25,Beauty
1672,10384,Sweater,1161,Deborah Thompson,3,2023-05-02,113.31,339.93,Clothing
2454,10461,Shampoo,1110,Gary Harvey,1,2025-07-16,84.85,84.85,Beauty
5882,10385,Tablet,1155,Gary Harris,5,2025-08-12,1344.67,6723.35,Electronics
2488,10235,Moisturizer,1105,Dr. Angela Torres,5,2024-07-17,55.83,279.15,Beauty
4617,10406,Microwave,1063,Mary Peterson,1,2022-11-01,543.54,543.54,Home Appliances
4269,10729,T-Shirt,1029,Jeremy Rojas,3,2025-07-14,130.14,390.42,Clothing
4705,10313,Dress,1130,Stanley Tucker,3,2024-03-09,148.25,444.75,Clothing
4326,10633,Tablet,1082,Jennifer Andrews,5,2024-06-30,1038.13,5190.65,Electronics
6231,10203,Moisturizer,1124,Caroline Warren,5,2021-03-03,66.49,332.45,Beauty
6603,10850,Foundation,1038,Heather Diaz,4,2025-05-20,95.64,382.56,Beauty
7305,10338,Tablet,1165,Tyler Porter,4,2021-04-10,992.22,3968.88,Electronics
7770,10360,Lipstick,1073,Cynthia Ray,2,2022-03-24,66.16,132.32,Beauty
2438,10663,Air Conditioner,1169,Travis Franklin,4,2024-02-09,333.22,1332.88,Home Appliances
3920,10377,Washing Machine,1026,Michael Hooper,4,2021-11-10,1010.68,4042.72,Home Appliances
1921,10654,Laptop,1022,Troy Lewis,5,2021-07-27,804.46,4022.3,Electronics
8124,10814,Tennis Racket,1180,Terry Lawson,1,2022-02-10,494.48,494.48,Sports
7552,10868,Washing Machine,1085,Richard Martin,1,2021-08-07,176.27,176.27,Home Appliances
8258,10243,Tennis Racket,1137,Robert Hughes,5,2021-10-15,352.35,1761.75,Sports
2912,10871,Laptop,1162,Bryan Singleton,1,2022-01-01,502.85,502.85,Electronics
3292,10853,Refrigerator,1009,Patrick Sanchez,5,2021-02-17,696.99,3484.95,Home Appliances
1122,10639,Dumbbell Set,1082,Heidi Hampton,5,2023-10-03,42.17,210.85,Sports
1348,10589,Foundation,1162,Jason Rocha,5,2023-01-03,20.21,101.05,Beauty
3294,10738,Moisturizer,1044,Danielle Lang,3,2023-01-31,43.69,131.07,Beauty
2198,10436,Moisturizer,1074,Daniel Ellis,5,2023-01-20,67.17,335.85,Beauty
8447,10792,Jeans,1185,Michael Robinson,2,2024-08-23,154.95,309.9,Clothing
9460,10717,Lipstick,1031,Dr. Richard Owen MD,4,2023-11-30,67.42,269.68,Beauty
4006,10961,Dress,1166,Nicole Taylor,5,2024-08-19,21.3,106.5,Clothing
7338,10157,Moisturizer,1155,Brandon Clark,2,2024-12-31,50.96,101.92,Beauty
3196,10575,Sweater,1016,Gregory Freeman,2,2025-09-22,191.95,383.9,Clothing
2291,10766,Football,1005,Gabriel Moon,1,2024-02-25,203.48,203.48,Sports
4571,10369,Running Shoes,1111,Luke Simpson,2,2024-12-23,248.9,497.8,Sports
5057,10665,Running Shoes,1039,Mr. Justin Spence II,1,2022-09-03,399.47,399.47,Sports
9478,10783,Perfume,1084,Johnny Jordan,4,2022-11-30,13.47,53.88,Beauty
4678,10966,T-Shirt,1104,Heather Bass,4,2021-03-25,32.47,129.88,Clothing
1391,10320,Running Shoes,1197,Kevin Sanders,3,2021-05-01,134.84,404.52,Sports
4185,10736,Jacket,1073,Janet Reed,5,2024-01-02,50.32,251.6,Clothing
1063,10640,Dumbbell Set,1130,Joel Robertson,3,2022-02-15,46.21,138.63,Sports
5121,10835,Microwave,1130,George Cooper,1,2022-11-28,435.92,435.92,Home Appliances
2736,10225,Smartphone,1172,Troy Martin,5,2021-07-06,416.1,2080.5,Electronics
6059,10736,Jacket,1039,Richard Taylor,5,2022-02-19,76.62,383.1,Clothing
5194,10258,Refrigerator,1180,Terry Davis,1,2021-11-22,1180.04,1180.04,Home Appliances
6281,10134,Tablet,1105,Angela Castillo,4,2024-12-07,618.37,2473.48,Electronics
3932,10068,Refrigerator,1058,Thomas Turner,2,2023-02-24,321.86,643.72,Home Appliances
8007,10385,Smartphone,1178,Michael Jacobson,2,2022-01-20,1121.07,2242.14,Electronics
8351,10696,Jeans,1004,Stacy Parker,5,2025-06-13,36.12,180.6,Clothing
7606,10986,Sweater,1090,Wesley Horton,2,2021-05-09,24.29,48.58,Clothing
1360,10441,Headphones,1120,Norma Patterson,2,2025-08-11,1038.22,2076.44,Electronics
2300,10520,Jeans,1089,Sherry Blevins,1,2021-10-08,61.39,61.39,Clothing
6004,10864,Smartphone,1148,David Collier,4,2022-02-20,1337.53,5350.12,Electronics
8653,10742,Moisturizer,1050,David Wall,1,2022-08-02,87.0,87.0,Beauty
8035,10320,T-Shirt,1066,Benjamin Forbes,2,2022-06-17,131.65,263.3,Clothing
2716,10973,Headphones,1002,Stephanie Armstrong,2,2023-08-01,758.15,1516.3,Electronics
3675,10205,Moisturizer,1142,Jonathan Bush,4,2022-06-01,67.65,270.6,Beauty
1905,10141,Tennis Racket,1033,Mr. Jacob Moore,1,2022-10-09,403.06,403.06,Sports
8890,10682,Perfume,1183,Melissa Martinez,1,2021-05-24,18.63,18.63,Beauty
2085,10381,Vacuum Cleaner,1112,Brandon Simpson,2,2024-09-20,542.31,1084.62,Home Appliances
1252,10799,Moisturizer,1021,Deanna Scott,3,2021-08-08,54.44,163.32,Beauty
6718,10145,Sweater,1116,Elizabeth Duffy,2,2024-09-22,103.37,206.74,Clothing
8742,10096,Tablet,1007,Thomas Rodgers,4,2021-06-29,735.29,2941.16,Electronics
1676,10820,Microwave,1104,Robert Moreno,2,2023-03-05,949.36,1898.72,Home Appliances
2802,10104,Running Shoes,1070,Kenneth Frey,3,2024-07-03,304.73,914.19,Sports
3412,10347,Foundation,1059,Victor Wright,5,2022-02-21,58.21,291.05,Beauty
6977,10151,Microwave,1037,Elizabeth Thomas,4,2021-08-20,940.29,3761.16,Home Appliances
7171,10084,Shampoo,1090,Todd Rivera,5,2022-07-19,69.32,346.6,Beauty
1763,10206,Dumbbell Set,1158,Marissa Mays,5,2021-09-21,54.53,272.65,Sports
3749,10990,Jacket,1171,Mark Murphy Jr.,4,2025-08-07,187.47,749.88,Clothing
8913,10627,Running Shoes,1121,Allen Velez,2,2023-09-30,487.55,975.1,Sports
4928,10107,Foundation,1189,Courtney Rosales,3,2022-02-06,70.15,210.45,Beauty
7172,10411,Microwave,1098,Stephanie Schultz,3,2021-05-06,1016.23,3048.69,Home Appliances
7318,10843,Headphones,1104,Vanessa Friedman,4,2024-06-11,531.64,2126.56,Electronics
4094,10597,Refrigerator,1153,John Wright,5,2023-03-30,620.18,3100.9,Home Appliances
5773,10496,Smartwatch,1159,Cynthia Stewart,5,2021-08-14,1413.55,7067.75,Electronics
1443,10053,Foundation,1018,Michael Collier,5,2022-03-29,88.21,441.05,Beauty
2020,10877,Football,1180,Adam Pollard,4,2021-11-20,454.58,1818.32,Sports
8952,10488,Dumbbell Set,1036,David Tucker,3,2023-07-14,294.99,884.97,Sports
4894,10579,Jeans,1100,Gabriel Rocha,4,2021-12-27,47.44,189.76,Clothing
2210,10032,Jeans,1117,Amy Powell,4,2024-06-21,179.37,717.48,Clothing
1283,10799,Foundation,1091,Ashley Green,2,2021-09-25,25.6,51.2,Beauty
1007,10037,Washing Machine,1072,Richard Love,4,2024-08-16,943.62,3774.48,Home Appliances
9429,10043,Air Conditioner,1188,Cynthia Swanson,3,2023-05-19,808.11,2424.33,Home Appliances
3793,10362,Smartphone,1102,Kristine Collins,5,2024-08-07,203.57,1017.85,Electronics
1840,10371,Lipstick,1188,Heather Strong,5,2022-08-01,91.48,457.4,Beauty
3890,10460,Sweater,1063,Matthew Reynolds,5,2022-12-15,117.18,585.9,Clothing
8978,10017,Air Conditioner,1188,Adam Davis,5,2022-07-29,459.33,2296.65,Home Appliances
6455,10705,T-Shirt,1005,Jasmine Reed,5,2024-02-27,163.98,819.9,Clothing
5507,10649,Smartphone,1045,Kelly Johnson,3,2024-07-19,1345.9,4037.7,Electronics
8380,10028,Dress,1093,Travis Ortiz,1,2021-10-03,131.75,131.75,Clothing
3691,10914,Tablet,1102,Daniel Andrade,1,2021-01-21,316.51,316.51,Electronics
7132,10355,T-Shirt,1140,Brian Garcia,1,2022-02-07,196.52,196.52,Clothing
4173,10206,Perfume,1148,Joseph Murphy,3,2023-12-15,45.56,136.68,Beauty
4337,10554,Dumbbell Set,1040,Jennifer Burton,5,2022-03-23,221.78,1108.9,Sports
7716,10411,Laptop,1023,Jason Freeman,2,2022-06-02,450.1,900.2,Electronics
8325,10937,Foundation,1099,Kevin Turner,3,2022-09-20,84.56,253.68,Beauty
5596,10950,T-Shirt,1167,Brittney Wallace,3,2025-06-01,120.43,361.29,Clothing
1401,10061,Foundation,1168,Joanna Herrera,4,2024-01-13,56.81,227.24,Beauty
9878,10938,Foundation,1066,Tony Vargas,4,2021-05-25,51.01,204.04,Beauty
4557,10847,Tennis Racket,1176,Timothy Banks,5,2024-03-31,424.54,2122.7,Sports
7134,10902,Dumbbell Set,1007,Ryan Calhoun,4,2021-05-25,468.11,1872.44,Sports
7818,10604,Dress,1126,Larry Snyder,4,2023-10-18,67.86,271.44,Clothing
9768,10785,Air Conditioner,1024,Jose Hernandez,4,2024-06-01,889.94,3559.76,Home Appliances
8853,10961,Football,1151,Allison Santiago,2,2022-04-14,187.67,375.34,Sports
6045,10511,Smartphone,1037,Yolanda Dougherty,3,2024-05-29,896.83,2690.49,Electronics
3895,10501,Smartwatch,1085,Joseph Garcia,2,2023-11-15,985.26,1970.52,Electronics
1622,10766,Lipstick,1182,Nicole Morgan,3,2024-06-20,46.92,140.76,Beauty
8522,10201,Foundation,1038,Mark Cohen,2,2022-02-24,68.04,136.08,Beauty
5037,10269,Air Conditioner,1016,Jeffrey Robinson,1,2021-09-15,909.17,909.17,Home Appliances
9124,10225,Laptop,1039,Gregory Curry,2,2023-12-08,1459.16,2918.32,Electronics
2668,10236,Tablet,1146,Kelly Sanchez,1,2025-01-13,294.85,294.85,Electronics
9949,10042,Smartphone,1008,Brittney Collins,2,2022-12-09,1279.61,2559.22,Electronics
2972,10266,Jacket,1085,Joshua Davis,1,2021-12-28,135.67,135.67,Clothing
2323,10482,Jeans,1015,Austin Graham,2,2024-01-24,23.19,46.38,Clothing
2822,10431,Sweater,1153,Karen Rocha,3,2023-09-04,150.87,452.61,Clothing
5254,10128,Microwave,1117,William Boyd,2,2025-08-21,539.3,1078.6,Home Appliances
9786,10527,Lipstick,1176,Christina Williams,3,2023-09-10,20.67,62.01,Beauty
1387,10792,Sweater,1069,Jessica Foster,2,2021-02-23,76.25,152.5,Clothing
3483,10645,Laptop,1151,Anthony Ramos,1,2022-11-29,817.69,817.69,Electronics
9724,10255,Jacket,1178,Jessica Hanson,4,2024-06-09,53.64,214.56,Clothing
2503,10859,Football,1098,Christopher Roberson,2,2021-02-01,70.7,141.4,Sports
2774,10593,Dress,1191,Deborah Garcia,4,2024-08-06,55.66,222.64,Clothing
5610,10024,Laptop,1092,Jeffrey Bailey,2,2024-06-06,610.69,1221.38,Electronics
3562,10717,Lipstick,1082,Catherine Donovan,5,2021-03-09,32.05,160.25,Beauty
3682,10800,Smartwatch,1167,Linda Ellis,2,2023-08-22,271.26,542.52,Electronics
4956,10306,Jeans,1090,Mark Perez,1,2021-05-21,196.69,196.69,Clothing
2807,10943,Headphones,1025,Tracy Davis,5,2021-10-30,1482.54,7412.7,Electronics
6395,10713,Tennis Racket,1075,Janet Reynolds,3,2021-03-12,23.01,69.03,Sports
5965,10227,Microwave,1070,William Henson,1,2022-03-04,231.25,231.25,Home Appliances
4636,10733,Jacket,1152,Patrick Hernandez,3,2022-08-27,41.78,125.34,Clothing
4220,10948,Perfume,1147,Frank Smith,2,2023-05-16,94.77,189.54,Beauty
6391,10526,Headphones,1170,Victoria Garcia,2,2023-10-18,794.21,1588.42,Electronics
5793,10252,Refrigerator,1051,Mackenzie Bryant,4,2022-12-22,794.26,3177.04,Home Appliances
8726,10535,Lipstick,1002,Thomas Rogers,4,2024-01-03,57.4,229.6,Beauty
7358,10507,Sweater,1055,Jody Jones,1,2021-05-05,81.84,81.84,Clothing
6342,10988,Microwave,1047,Paula Hanson,5,2023-11-21,863.13,4315.65,Home Appliances
9745,10775,Smartphone,1167,Amanda Ward,5,2021-10-30,804.43,4022.15,Electronics
4304,10513,Lipstick,1161,David Harris,2,2023-11-10,80.93,161.86,Beauty
2132,10801,Sweater,1002,Krista Evans,4,2023-09-23,197.67,790.68,Clothing
2808,10378,Football,1059,Abigail Dean,2,2021-12-16,64.84,129.68,Sports
3764,10945,Running Shoes,1182,Christine Nolan,4,2025-09-20,59.69,238.76,Sports
2341,10496,Headphones,1192,Caitlin Summers,1,2021-11-20,511.36,511.36,Electronics
8147,10629,Smartphone,1056,Katelyn Chavez,3,2022-03-29,1334.0,4002.0,Electronics
3557,10942,Perfume,1124,Mark Harrell,4,2023-03-14,89.97,359.88,Beauty
3056,10770,Dumbbell Set,1020,Raymond Fisher,2,2025-09-29,20.42,40.84,Sports
9739,10451,Smartwatch,1111,Benjamin Burns,5,2021-02-13,1267.92,6339.6,Electronics
8974,10439,Shampoo,1074,Tammy Harrison,5,2023-11-27,96.33,481.65,Beauty
2268,10386,T-Shirt,1071,Jesse Herrera,3,2022-11-24,48.45,145.35,Clothing
5607,10714,Vacuum Cleaner,1111,Jamie Nelson,2,2024-11-09,1011.36,2022.72,Home Appliances
4622,10492,Smartphone,1167,Richard Walter,2,2021-06-04,1148.86,2297.72,Electronics
9566,10732,Headphones,1007,Theresa Griffith,4,2021-09-14,337.86,1351.44,Electronics
5775,10570,Laptop,1062,Samantha Soto,3,2022-06-12,547.67,1643.01,Electronics
4956,10948,Dumbbell Set,1011,Amber Logan,4,2021-05-08,179.93,719.72,Sports
7472,10063,Laptop,1121,Tiffany Hanna,3,2023-04-29,1119.79,3359.37,Electronics
9936,10419,Jacket,1094,Kenneth Lindsey,2,2024-01-16,135.82,271.64,Clothing
6779,10885,T-Shirt,1084,Betty Thomas,1,2024-03-28,34.43,34.43,Clothing
8794,10761,Smartwatch,1197,Joshua Robbins,2,2023-03-05,704.31,1408.62,Electronics
1148,10525,Laptop,1028,Donald Vang,2,2024-12-20,1257.8,2515.6,Electronics
5151,10233,T-Shirt,1036,Jeffrey May,3,2021-12-06,63.83,191.49,Clothing
6897,10620,Perfume,1147,Philip Duran,5,2021-12-09,64.44,322.2,Beauty
3077,10406,Vacuum Cleaner,1059,Jordan Lee,3,2021-06-22,1000.89,3002.67,Home Appliances
7206,10476,Washing Machine,1086,Nicholas York,5,2024-03-17,1191.44,5957.2,Home Appliances
5569,10140,Smartphone,1131,Amy Gonzalez,5,2025-07-06,799.89,3999.45,Electronics
3962,10094,Tablet,1073,Austin Smith,5,2021-05-28,603.8,3019.0,Electronics
1671,10485,Perfume,1193,Jose Myers,2,2022-04-28,33.96,67.92,Beauty
6352,10259,Microwave,1080,Natalie Bowen,2,2023-01-19,207.24,414.48,Home Appliances
7022,10718,Sweater,1092,Emily Moreno,5,2021-01-26,97.87,489.35,Clothing
3577,10284,Sweater,1000,Destiny Holt MD,3,2023-05-26,117.69,353.07,Clothing
8494,10143,Smartwatch,1064,Angela Wolfe,5,2023-10-15,1442.36,7211.8,Electronics
7463,10250,Jacket,1163,Larry Stephens,2,2023-03-22,80.83,161.66,Clothing
1820,10872,Smartphone,1026,Kyle Gregory,4,2023-03-23,344.36,1377.44,Electronics
5271,10968,Moisturizer,1064,Kristine Gonzalez,2,2025-08-18,40.81,81.62,Beauty
5680,10421,Lipstick,1037,John Johnson,2,2022-03-17,90.24,180.48,Beauty
1290,10724,Refrigerator,1078,Andre Gamble,4,2023-03-16,578.87,2315.48,Home Appliances
4002,10540,Lipstick,1142,Mark Bush,5,2024-04-11,6.19,30.95,Beauty
5928,10730,Washing Machine,1141,Nancy Moore,3,2021-05-22,817.34,2452.02,Home Appliances
7980,10803,Headphones,1040,David Ortega,1,2022-01-31,1206.17,1206.17,Electronics
6330,10540,Running Shoes,1138,Christopher Anderson,2,2021-05-04,431.95,863.9,Sports
1007,10105,Dumbbell Set,1159,Rebecca Turner,5,2022-07-16,488.14,2440.7,Sports
7670,10755,Smartphone,1027,Melissa Howell,2,2022-08-08,1275.33,2550.66,Electronics
3628,10369,Sweater,1034,Matthew Parker,2,2024-07-10,154.92,309.84,Clothing
7131,10208,Microwave,1104,Dr. Jeffrey Jordan,5,2022-10-03,280.3,1401.5,Home Appliances
3705,10222,Foundation,1098,Jessica Hall,4,2022-04-21,9.21,36.84,Beauty
5379,10690,Foundation,1047,Robert Scott,2,2024-10-26,54.62,109.24,Beauty
2868,10247,Perfume,1119,Laura Cantrell,3,2025-02-03,20.5,61.5,Beauty
1354,10027,Shampoo,1074,Anthony Bell,4,2021-05-22,62.47,249.88,Beauty
3869,10264,Vacuum Cleaner,1182,William Smith,1,2024-10-28,160.85,160.85,Home Appliances
8777,10213,Washing Machine,1054,Alyssa Bell,3,2024-08-07,1047.37,3142.11,Home Appliances
4818,10300,T-Shirt,1081,Katie Johnson,5,2021-08-08,159.03,795.15,Clothing
1661,10346,Dumbbell Set,1042,Stephen Payne,5,2024-06-21,22.28,111.4,Sports
6926,10126,Moisturizer,1069,Brandon Thompson,4,2021-10-25,10.09,40.36,Beauty
4913,10395,Smartphone,1172,Dylan Holland,4,2022-08-08,208.53,834.12,Electronics
6607,10021,Headphones,1152,Angel Harris,5,2025-02-02,1097.65,5488.25,Electronics
7411,10705,T-Shirt,1130,Nichole Brewer,2,2025-01-07,32.72,65.44,Clothing
9177,10054,Washing Machine,1068,Jacqueline Brown,3,2023-07-14,961.22,2883.66,Home Appliances
2374,10360,Shampoo,1052,Janet Powell,4,2021-11-30,79.96,319.84,Beauty
3423,10345,Tablet,1002,Jose Meyers,1,2025-02-06,887.34,887.34,Electronics
3631,10998,Foundation,1058,Joshua Hanson MD,2,2024-03-05,84.18,168.36,Beauty
8104,10642,Jacket,1115,Luis Ellis,5,2022-03-28,54.41,272.05,Clothing
4122,10845,Refrigerator,1165,Karen Gardner,2,2022-02-07,284.34,568.68,Home Appliances
9929,10458,T-Shirt,1130,Michael Ellis,4,2021-12-26,130.84,523.36,Clothing
1215,10351,Tablet,1035,Gerald Parrish,4,2023-04-19,794.28,3177.12,Electronics
9622,10013,Dress,1071,Gary Bruce,3,2025-01-29,120.39,361.17,Clothing
2267,10965,Microwave,1024,John Miller,1,2025-07-11,920.58,920.58,Home Appliances
9062,10606,Tablet,1038,Brandy Briggs,5,2025-07-02,662.53,3312.65,Electronics
1922,10929,Dress,1105,Mason Campbell,1,2022-01-05,149.42,149.42,Clothing
3957,10966,Perfume,1009,Timothy Jones,2,2022-01-04,84.24,168.48,Beauty
4083,10102,Lipstick,1004,Daniel Reese,3,2024-07-02,87.06,261.18,Beauty
5551,10177,Sweater,1123,Whitney Pham,1,2022-06-07,142.82,142.82,Clothing
8269,10706,T-Shirt,1045,Ruth Johnson,2,2021-08-15,53.35,106.7,Clothing
9908,10045,Microwave,1198,Amy Cross,2,2025-09-22,171.23,342.46,Home Appliances
2887,10668,Air Conditioner,1066,Kyle Campos,1,2021-03-07,853.95,853.95,Home Appliances
9058,10691,Yoga Mat,1104,Timothy Moore,1,2023-12-18,137.51,137.51,Sports
3676,10623,Smartphone,1050,Elizabeth Williams,4,2023-06-11,1243.71,4974.84,Electronics
9201,10034,Perfume,1000,Lori Stewart,3,2025-08-11,9.4,28.2,Beauty
5730,10880,Air Conditioner,1185,Billy Morrow,4,2023-08-21,691.09,2764.36,Home Appliances
8114,10599,Air Conditioner,1118,Steven Chavez,3,2021-06-11,856.79,2570.37,Home Appliances
9418,10127,Microwave,1167,Sonya Kane,4,2022-08-02,895.13,3580.52,Home Appliances
4639,10654,T-Shirt,1184,Tammy Harris,2,2025-09-15,64.34,128.68,Clothing
1764,10821,Dress,1027,Amy Ramirez,4,2021-11-29,124.57,498.28,Clothing
4838,10716,Lipstick,1161,Tommy Hampton,5,2024-12-19,47.97,239.85,Beauty
9287,10906,Jacket,1179,Isabel Bush,3,2025-07-04,43.91,131.73,Clothing
7261,10197,Running Shoes,1051,Andrea Stevens,5,2021-06-10,156.76,783.8,Sports
8673,10128,Tennis Racket,1173,Cory Gray,1,2023-08-26,105.74,105.74,Sports
7388,10007,Tennis Racket,1111,James King,5,2022-10-10,393.64,1968.2,Sports
2408,10615,Moisturizer,1078,Jackie Griffin,4,2025-04-14,25.86,103.44,Beauty
7791,10303,Running Shoes,1081,Carla Rivera,2,2025-01-02,118.67,237.34,Sports
4875,10405,Foundation,1126,Cody Alexander,1,2022-11-20,51.26,51.26,Beauty
8329,10677,Vacuum Cleaner,1030,Steven Hays,2,2022-04-05,362.84,725.68,Home Appliances
2378,10033,Shampoo,1014,Douglas Garcia,4,2024-07-21,49.45,197.8,Beauty
2086,10634,Yoga Mat,1121,Justin Thomas,3,2024-07-06,349.08,1047.24,Sports
3472,10337,Foundation,1124,Jennifer Thomas,1,2023-04-11,97.15,97.15,Beauty
1478,10733,Jeans,1013,Joseph Bond,4,2021-09-05,76.15,304.6,Clothing
4431,10046,Perfume,1056,Craig Soto,1,2022-07-03,39.09,39.09,Beauty
2065,10983,Tablet,1044,Eric Phillips,3,2021-07-18,569.21,1707.63,Electronics
5653,10647,T-Shirt,1153,Karen Pham,3,2021-03-15,36.95,110.85,Clothing
2399,10876,Football,1182,Julie Larson,5,2022-03-10,84.72,423.6,Sports
5440,10951,Washing Machine,1170,Michael Cantrell,3,2021-05-12,715.47,2146.41,Home Appliances
1681,10818,Smartphone,1001,Christy Wolfe MD,3,2021-04-29,542.92,1628.76,Electronics
1238,10476,Shampoo,1163,Jeffrey Johnson,2,2024-04-18,43.11,86.22,Beauty
2178,10031,Microwave,1018,Danny Mendoza,3,2024-02-05,599.39,1798.17,Home Appliances
6209,10644,Sweater,1177,Michael Murphy,5,2021-02-25,124.95,624.75,Clothing
4448,10654,Shampoo,1069,Heather Munoz,2,2022-12-16,22.86,45.72,Beauty
2960,10165,Tablet,1099,Laura Larsen,1,2023-09-20,983.62,983.62,Electronics
8705,10117,Yoga Mat,1058,Richard Reeves,2,2022-06-27,207.98,415.96,Sports
1379,10002,Sweater,1048,Aaron Grant,2,2021-04-02,69.44,138.88,Clothing
1138,10549,Tablet,1078,Alec Wilson,5,2021-09-08,1305.92,6529.6,Electronics
9267,10435,Foundation,1080,Danielle Browning,4,2023-02-06,10.53,42.12,Beauty
2216,10932,Dress,1145,Brian Anderson,1,2022-05-17,47.86,47.86,Clothing
8860,10770,Washing Machine,1025,Jeffrey Wolf,4,2025-01-02,361.45,1445.8,Home Appliances
6302,10842,Foundation,1122,Lauren Edwards,2,2023-09-17,70.5,141.0,Beauty
6911,10018,Sweater,1047,Laura Bennett,3,2022-10-08,118.98,356.94,Clothing
5142,10998,Foundation,1192,Margaret Poole,2,2022-10-21,30.61,61.22,Beauty
3558,10828,Refrigerator,1066,Cindy Dickerson,3,2023-08-20,982.45,2947.35,Home Appliances
1297,10789,Jeans,1021,Luis Mccarthy,5,2023-03-21,67.18,335.9,Clothing
9064,10058,Tennis Racket,1007,Christopher Powell,2,2023-11-12,477.88,955.76,Sports
7772,10501,Perfume,1084,Elizabeth Haley,5,2021-09-09,48.85,244.25,Beauty
5908,10279,Dress,1079,Lori Smith DVM,1,2025-07-12,187.09,187.09,Clothing
5659,10005,Shampoo,1164,Kathryn Phillips,2,2021-01-23,80.56,161.12,Beauty
8981,10393,T-Shirt,1116,Mark Copeland,5,2024-01-21,84.72,423.6,Clothing
7026,10019,Shampoo,1021,Melanie Lawrence,4,2024-09-24,14.5,58.0,Beauty
9882,10001,Dumbbell Set,1002,Jeffrey Schmidt,5,2024-07-22,437.03,2185.15,Sports
5137,10108,Football,1090,Dale Hutchinson,1,2023-10-04,338.03,338.03,Sports
8877,10998,Washing Machine,1169,Lindsey Bishop,3,2021-08-17,703.65,2110.95,Home Appliances
4561,10587,Tennis Racket,1017,Jon Smith,5,2025-05-30,299.82,1499.1,Sports
1311,10124,Football,1159,Amy Marquez,5,2021-11-30,161.15,805.75,Sports
5455,10315,Smartwatch,1166,Matthew Cruz,3,2022-01-08,800.1,2400.3,Electronics
9749,10589,Microwave,1114,Jessica Reynolds,1,2024-12-29,613.84,613.84,Home Appliances
8074,10437,Laptop,1100,Lisa Garcia,2,2024-08-13,474.79,949.58,Electronics
1476,10783,Tablet,1081,Anthony Henderson,4,2021-04-22,1385.45,5541.8,Electronics
8319,10960,Vacuum Cleaner,1017,Ricky Brewer,3,2021-12-16,520.96,1562.88,Home Appliances
8634,10871,Tennis Racket,1117,Joe Little,2,2021-08-28,409.16,818.32,Sports
6578,10621,Sweater,1116,Kendra Peters,5,2023-09-25,172.71,863.55,Clothing
9390,10246,Foundation,1001,Jill Garcia,1,2023-12-31,73.24,73.24,Beauty
2220,10673,Tablet,1073,Teresa Noble,1,2025-06-07,725.81,725.81,Electronics
1711,10844,Washing Machine,1074,Mark Harris,2,2022-11-26,612.51,1225.02,Home Appliances
1651,10286,Football,1015,Lisa Trevino,2,2025-01-05,431.23,862.46,Sports
2932,10991,Tablet,1147,Stacy Allen,2,2024-11-20,1389.07,2778.14,Electronics
6684,10449,Vacuum Cleaner,1000,Dennis Martinez,4,2022-01-12,531.14,2124.56,Home Appliances
1218,10229,T-Shirt,1045,John Walters,5,2025-03-10,185.41,927.05,Clothing
2728,10250,Shampoo,1137,Danny Graham,1,2022-02-15,43.51,43.51,Beauty
7918,10468,Sweater,1107,Jose Hansen,2,2022-10-18,115.73,231.46,Clothing
4106,10546,Tennis Racket,1194,Todd Carpenter,1,2021-09-23,77.66,77.66,Sports
9328,10240,Shampoo,1149,Frederick Brown,1,2023-07-03,62.27,62.27,Beauty
1966,10892,Vacuum Cleaner,1015,William Marshall,2,2024-08-18,169.5,339.0,Home Appliances
5302,10556,Vacuum Cleaner,1116,Bradley Richards,1,2022-01-18,981.56,981.56,Home Appliances
9715,10637,Jeans,1064,Penny Smith,3,2023-12-22,119.77,359.31,Clothing
3047,10980,Running Shoes,1196,Michael Boyd,5,2024-11-03,370.4,1852.0,Sports
1234,10465,Tablet,1087,Janet Jones,1,2023-09-26,1164.25,1164.25,Electronics
5937,10457,Football,1056,Harold Johnson,5,2023-07-11,107.85,539.25,Sports
3293,10631,Running Shoes,1091,Katie Phelps,3,2022-03-02,461.15,1383.45,Sports
9086,10499,Smartwatch,1168,Julie Hopkins,3,2025-06-28,936.41,2809.23,Electronics
2965,10624,Smartwatch,1142,Crystal Mercer,5,2023-12-18,1066.86,5334.3,Electronics
7069,10584,Foundation,1025,Billy Jackson,5,2021-07-07,30.19,150.95,Beauty
9448,10333,Jacket,1041,Joseph Scott,1,2021-07-10,119.47,119.47,Clothing
